"1","90.38553809999996","23.7354713"
"2","90.38553809999996","23.7354713"
"3","90.38553809999996","23.7354713"
"4","90.38403606295162","23.741108616975655"
"5","90.38687920450741","23.73542219337985"
"6","90.38687920450741","23.73542219337985"
"7","90.377620218988","23.730226608417798"
"8","90.38191175341183","23.731955219224382"
"9","90.38191175341183","23.731955219224382"
"10","90.38549518465572","23.737553403666716"
"11","90.3859243380981","23.735824867118783"
"12","90.38697576403194","23.73386059320774"
